ID,NAME,TIME,P,CY,DONG,SIZE,F,LAT,LON,D_P,D_HS,D_R,D_U,D_HP,D_M,D_S,BRAND,N_H,N_D,HEAT,HIGHEST,LOWEST,PARK,YONG,GUN
131,강남역우정에쉐르,2015Q4,17500,2004,역삼동,17.13,7,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,0,52,1,개별난방,13,12,0.75,536,58
132,강남역우정에쉐르,2009Q3,14200,2004,역삼동,17.23,10,37.5026845,127.0458615,1379.16123,208.2925571,975.2064165,2054.665462,1058.30945,971.6979091,339.3710663,0,52,1,개별난방,13,12,0.75,536,58
133,강남역우정에쉐르,2007Q1,9950,2004,역삼동,16.78,9,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,52,1,개별난방,13,12,0.75,536,58
134,강남역우정에쉐르,2016Q2,17850,2004,역삼동,17.23,9,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,0,52,1,개별난방,13,12,0.75,536,58
135,강남역우정에쉐르,2008Q2,9600,2004,역삼동,17.13,9,37.4975477,127.0500818,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,0,52,1,개별난방,13,12,0.75,536,58
136,강남역우정에쉐르,2010Q4,15000,2004,역삼동,17.13,7,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,0,52,1,개별난방,13,12,0.75,536,58
137,강남역우정에쉐르,2008Q2,9500,2004,역삼동,17.13,10,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,0,52,1,개별난방,13,12,0.75,536,58
138,강남역우정에쉐르,2009Q4,13000,2004,역삼동,16.78,8,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,0,52,1,개별난방,13,12,0.75,536,58
139,강남역우정에쉐르,2014Q2,24200,2004,역삼동,26.68,13,37.4942041,127.0435446,452.7178432,794.5448489,231.8454318,2395.028241,291.1468097,1694.41981,849.3536529,0,52,1,개별난방,13,12,0.75,536,58
140,강남역우정에쉐르,2008Q2,12000,2004,역삼동,16.78,13,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,0,52,1,개별난방,13,12,0.75,536,58
141,강남역우정에쉐르,2015Q4,26500,2004,역삼동,26.68,13,37.4963071,127.0301759,1472.216184,912.9692629,1224.087015,1348.603306,1244.390735,1249.984221,264.2876252,0,52,1,개별난방,13,12,0.75,536,58
142,강남역우정에쉐르,2006Q1,9000,2004,역삼동,17.23,7,37.4942041,127.0435446,452.7178432,794.5448489,231.8454318,2395.028241,291.1468097,1694.41981,849.3536529,0,52,1,개별난방,13,12,0.75,536,58
143,강남역우정에쉐르,2015Q2,18400,2004,역삼동,16.78,8,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,0,52,1,개별난방,13,12,0.75,536,58
144,강남역우정에쉐르,2016Q3,19000,2004,역삼동,17.13,11,37.5024449,127.0493832,1384.991766,107.0250169,952.6740199,2283.823918,855.0658132,706.0267664,232.4257838,0,52,1,개별난방,13,12,0.75,536,58
145,강남역우정에쉐르,2009Q3,12000,2004,역삼동,17.13,7,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,0,52,1,개별난방,13,12,0.75,536,58
146,강남역우정에쉐르,2016Q4,19950,2004,역삼동,17.23,8,37.496536,127.0481233,744.5787971,620.7047413,378.8021434,2724.586368,447.7821119,1256.947168,889.9254668,0,52,1,개별난방,13,12,0.75,536,58
147,강남역우정에쉐르,2009Q1,12000,2004,역삼동,17.23,7,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,0,52,1,개별난방,13,12,0.75,536,58
148,강남한솔,2016Q4,52000,2006,역삼동,74.61,2,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,0,12,1,개별난방,6,6,0.91,249,48
149,강남한솔,2015Q2,37000,2006,역삼동,50.62,6,37.5021471,127.0435678,1323.74677,407.7762442,915.7220598,1981.693194,912.5553866,1182.225583,542.529438,0,12,1,개별난방,6,6,0.91,249,48
150,강남한솔,2007Q2,8800,2006,역삼동,50.62,6,37.5005467,127.0422878,1164.773285,557.1320958,845.3563236,2075.765337,934.717536,1356.750402,501.0662146,0,12,1,개별난방,6,6,0.91,249,48
151,강남한솔,2016Q4,46500,2006,역삼동,72.9,2,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,0,12,1,개별난방,6,6,0.91,249,48
152,강남한솔,2009Q1,27000,2006,역삼동,72.9,5,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,0,12,1,개별난방,6,6,0.91,249,48
153,강남한솔,2007Q4,9750,2006,역삼동,50.7,6,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,0,12,1,개별난방,6,6,0.91,249,48
154,강남한솔,2013Q1,25950,2006,역삼동,50.7,6,37.4951543,127.047312,575.3019357,553.1481709,209.891195,2741.641061,278.7695536,1424.751618,853.4394584,0,12,1,개별난방,6,6,0.91,249,48
155,강남한솔,2008Q2,40000,2006,역삼동,72.9,2,37.497413,127.0330976,1317.633384,1007.743746,1089.200086,1633.991728,1058.509815,1429.80196,430.5697545,0,12,1,개별난방,6,6,0.91,249,48
156,강남한솔,2012Q2,27800,2006,역삼동,50.62,6,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,0,12,1,개별난방,6,6,0.91,249,48
157,강변상지리츠빌,2009Q1,157000,2001,청담동,171.79,3,37.5233139,127.0592016,635.5999962,798.338044,373.8195259,2582.952659,966.3001657,1284.715998,783.8244827,0,12,1,개별난방,13,13,2.33,397,57
158,강변상지리츠빌,2010Q4,210000,2001,청담동,171.79,11,37.5279875,127.0481641,832.6448152,409.2317916,1329.816869,1946.899222,997.3320029,1219.986474,1042.372717,0,12,1,개별난방,13,13,2.33,397,57
159,강변상지리츠빌,2015Q1,225000,2001,청담동,171.79,11,37.5233139,127.0592016,635.5999962,798.338044,373.8195259,2582.952659,966.3001657,1284.715998,783.8244827,0,12,1,개별난방,13,13,2.33,397,57
160,강변상지리츠빌,2017Q4,250000,2001,청담동,171.79,9,37.5214767,127.0454121,621.8702921,225.8233772,1268.246509,1363.163712,456.5776791,904.9780228,598.7044943,0,12,1,개별난방,13,13,2.33,397,57
161,강변상지리츠빌,2012Q1,240000,2001,청담동,145.6,13,37.5233139,127.0592016,635.5999962,798.338044,373.8195259,2582.952659,966.3001657,1284.715998,783.8244827,0,12,1,개별난방,13,13,2.33,397,57
162,강변상지리츠빌,2017Q2,213500,2001,청담동,171.79,3,37.5237263,127.0498169,354.35745,687.9198779,963.4716749,1819.339422,514.8046373,1263.102769,546.7210031,0,12,1,개별난방,13,13,2.33,397,57
163,개나리래미안,2014Q3,132500,2006,역삼동,129.8,11,37.5015825,127.0455455,1255.362156,247.2670575,894.0222945,2133.973062,982.2312757,1047.861941,442.5913249,8,438,7,지역난방,22,11,1.79,273,21
164,개나리래미안,2011Q1,140000,2006,역삼동,114.65,10,37.5091756,127.0413394,1356.302982,971.791125,215.8022125,1252.092146,615.0230709,989.9927152,849.4646066,8,438,7,지역난방,22,11,1.79,273,21
165,개나리래미안,2009Q3,74500,2006,역삼동,59.95,17,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,8,438,7,지역난방,22,11,1.79,273,21
166,개나리래미안,2017Q1,93000,2006,역삼동,59.95,7,37.4913789,127.0348797,904.6955806,318.8347948,645.4559282,1595.450872,1021.494196,913.2067452,812.7643357,8,438,7,지역난방,22,11,1.79,273,21
167,개나리래미안,2015Q2,82000,2006,역삼동,59.93,17,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,8,438,7,지역난방,22,11,1.79,273,21
168,개나리래미안,2016Q3,86000,2006,역삼동,59.95,17,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,8,438,7,지역난방,22,11,1.79,273,21
169,개나리래미안,2016Q3,91500,2006,역삼동,59.95,14,37.5024449,127.0493832,1384.991766,107.0250169,952.6740199,2283.823918,855.0658132,706.0267664,232.4257838,8,438,7,지역난방,22,11,1.79,273,21
170,개나리래미안,2014Q3,124500,2006,역삼동,114.65,6,37.5005467,127.0422878,1164.773285,557.1320958,845.3563236,2075.765337,934.717536,1356.750402,501.0662146,8,438,7,지역난방,22,11,1.79,273,21
171,개나리래미안,2011Q3,112000,2006,역삼동,84.93,7,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,8,438,7,지역난방,22,11,1.79,273,21
172,개나리래미안,2010Q4,106000,2006,역삼동,84.93,13,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,8,438,7,지역난방,22,11,1.79,273,21
173,개나리래미안,2017Q3,134500,2006,역삼동,84.93,4,37.4977677,127.0468195,844.7408168,522.6088285,473.3047199,2546.760789,557.0759776,1220.076628,772.9907103,8,438,7,지역난방,22,11,1.79,273,21
174,개나리래미안,2010Q4,68000,2006,역삼동,59.95,13,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,8,438,7,지역난방,22,11,1.79,273,21
175,개나리래미안,2006Q4,110000,2006,역삼동,84.93,4,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,8,438,7,지역난방,22,11,1.79,273,21
176,개나리래미안,2017Q2,150000,2006,역삼동,144.55,3,37.5091756,127.0413394,1356.302982,971.791125,215.8022125,1252.092146,615.0230709,989.9927152,849.4646066,8,438,7,지역난방,22,11,1.79,273,21
177,개나리래미안,2015Q2,109000,2006,역삼동,84.93,11,37.4967014,127.0464232,721.6966433,646.2105837,351.2111764,2628.793181,436.6664094,1332.625967,896.6518591,8,438,7,지역난방,22,11,1.79,273,21
178,개나리래미안,2014Q3,131500,2006,역삼동,144.55,3,37.5042958,127.0345777,1809.910505,1220.790565,695.7440276,1440.612895,281.2854478,1241.912472,437.3209844,8,438,7,지역난방,22,11,1.79,273,21
179,개나리래미안,2006Q4,160000,2006,역삼동,114.65,6,37.4963071,127.0301759,1472.216184,912.9692629,1224.087015,1348.603306,1244.390735,1249.984221,264.2876252,8,438,7,지역난방,22,11,1.79,273,21
180,개나리래미안,2013Q2,124000,2006,역삼동,129.96,12,37.4975448,127.0393026,950.9879435,948.2095883,742.2230878,2136.669762,815.0636622,1694.418948,425.2644229,8,438,7,지역난방,22,11,1.79,273,21
181,개나리래미안,2017Q2,104500,2006,역삼동,84.94,2,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,8,438,7,지역난방,22,11,1.79,273,21
182,개나리래미안,2010Q4,144800,2006,역삼동,129.8,20,37.503125,127.0483602,1355.172766,89.18931275,1039.797182,2166.420639,972.565114,749.2786735,161.9379657,8,438,7,지역난방,22,11,1.79,273,21
183,개나리래미안,2015Q2,92000,2006,역삼동,84.94,3,37.5024449,127.0493832,1384.991766,107.0250169,952.6740199,2283.823918,855.0658132,706.0267664,232.4257838,8,438,7,지역난방,22,11,1.79,273,21
184,개나리래미안,2008Q2,106000,2006,역삼동,84.93,5,37.5012876,127.0311007,1734.049857,1306.867262,1146.711971,1741.873316,705.4725663,1584.406366,425.6416115,8,438,7,지역난방,22,11,1.79,273,21
185,개나리래미안,2016Q2,88000,2006,역삼동,59.95,9,37.5014587,127.042696,1257.829524,493.9904239,927.4849593,2005.331721,898.938018,1282.060961,543.0822616,8,438,7,지역난방,22,11,1.79,273,21
186,개나리래미안,2013Q2,97500,2006,역삼동,84.93,14,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,8,438,7,지역난방,22,11,1.79,273,21
187,개나리래미안,2011Q3,137000,2006,역삼동,114.65,7,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,8,438,7,지역난방,22,11,1.79,273,21
188,개나리래미안,2017Q1,151000,2006,역삼동,144.98,8,37.4971959,127.047686,801.2417308,573.9362534,429.9193539,2642.031533,506.4121854,1219.922256,821.066335,8,438,7,지역난방,22,11,1.79,273,21
189,개나리래미안,2015Q4,136000,2006,역삼동,129.96,18,37.5017764,127.0439711,1279.580165,376.8131897,932.6317682,2035.811858,965.3886408,1164.562719,533.9797526,8,438,7,지역난방,22,11,1.79,273,21
190,개나리래미안,2013Q2,95000,2006,역삼동,84.93,11,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,8,438,7,지역난방,22,11,1.79,273,21
191,개나리래미안,2014Q3,125500,2006,역삼동,114.65,8,37.496536,127.0481233,744.5787971,620.7047413,378.8021434,2724.586368,447.7821119,1256.947168,889.9254668,8,438,7,지역난방,22,11,1.79,273,21
192,개나리래미안,2015Q2,95000,2006,역삼동,84.94,6,37.5005467,127.0422878,1164.773285,557.1320958,845.3563236,2075.765337,934.717536,1356.750402,501.0662146,8,438,7,지역난방,22,11,1.79,273,21
193,개나리래미안,2009Q2,99000,2006,역삼동,84.93,10,37.4975477,127.0500818,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,438,7,지역난방,22,11,1.79,273,21
194,개나리래미안,2009Q1,89000,2006,역삼동,84.93,17,37.4997159,127.0499577,1133.504178,331.357781,767.5207682,2540.651625,675.4649877,875.3083252,540.4241467,8,438,7,지역난방,22,11,1.79,273,21
195,개나리래미안,2009Q1,151000,2006,역삼동,144.55,13,37.4977677,127.0468195,844.7408168,522.6088285,473.3047199,2546.760789,557.0759776,1220.076628,772.9907103,8,438,7,지역난방,22,11,1.79,273,21
196,개나리래미안,2015Q4,109000,2006,역삼동,84.93,6,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,8,438,7,지역난방,22,11,1.79,273,21
197,개나리래미안,2016Q3,119800,2006,역삼동,84.93,17,37.4975477,127.0500818,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,438,7,지역난방,22,11,1.79,273,21
198,개나리래미안,2007Q2,118000,2006,역삼동,84.93,15,37.497582,127.0330231,1334.228612,1027.492334,1106.848735,1637.350099,1041.067742,1445.695409,420.799299,8,438,7,지역난방,22,11,1.79,273,21
199,개나리래미안,2017Q1,144500,2006,역삼동,129.8,9,37.4993136,127.0457954,1004.230956,396.9547561,640.744669,2353.271691,728.7540716,1167.639691,641.2364227,8,438,7,지역난방,22,11,1.79,273,21
200,개나리래미안,2013Q2,99000,2006,역삼동,84.93,14,37.4977677,127.0468195,844.7408168,522.6088285,473.3047199,2546.760789,557.0759776,1220.076628,772.9907103,8,438,7,지역난방,22,11,1.79,273,21
201,개나리래미안,2017Q1,126500,2006,역삼동,84.93,12,37.4919845,127.0330173,1077.563759,435.7988556,817.669511,1438.2131,1177.345287,872.0688739,803.7841175,8,438,7,지역난방,22,11,1.79,273,21
202,개나리래미안,2015Q2,128000,2006,역삼동,114.65,5,37.5026845,127.0458615,1379.16123,208.2925571,975.2064165,2054.665462,1058.30945,971.6979091,339.3710663,8,438,7,지역난방,22,11,1.79,273,21
203,개나리래미안,2011Q3,143000,2006,역삼동,144.55,19,37.4963071,127.0301759,1472.216184,912.9692629,1224.087015,1348.603306,1244.390735,1249.984221,264.2876252,8,438,7,지역난방,22,11,1.79,273,21
204,개나리래미안,2015Q4,87000,2006,역삼동,59.95,8,37.5028206,127.030495,1894.075233,1251.768901,1052.940514,1572.050882,598.1774028,1423.719527,552.6384414,8,438,7,지역난방,22,11,1.79,273,21
205,개나리래미안,2016Q3,135000,2006,역삼동,114.65,12,37.496536,127.0481233,744.5787971,620.7047413,378.8021434,2724.586368,447.7821119,1256.947168,889.9254668,8,438,7,지역난방,22,11,1.79,273,21
206,개나리래미안,2016Q1,114800,2006,역삼동,84.93,8,37.4925733,127.0378042,686.3573139,497.9979225,433.1214286,1865.924648,751.5590716,1188.145899,912.5065386,8,438,7,지역난방,22,11,1.79,273,21
207,개나리래미안,2010Q4,69400,2006,역삼동,59.95,4,37.4975477,127.0500818,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,438,7,지역난방,22,11,1.79,273,21
208,개나리래미안,2013Q3,125000,2006,역삼동,114.65,5,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,8,438,7,지역난방,22,11,1.79,273,21
209,개나리래미안,2014Q2,126300,2006,역삼동,129.8,9,37.4967345,127.0515458,917.5250369,440.6233087,600.9643031,2885.291882,528.5138593,1095.49,733.6799202,8,438,7,지역난방,22,11,1.79,273,21
210,개나리래미안,2014Q3,124500,2006,역삼동,114.65,5,37.4997159,127.0499577,1133.504178,331.357781,767.5207682,2540.651625,675.4649877,875.3083252,540.4241467,8,438,7,지역난방,22,11,1.79,273,21
211,개나리래미안,2015Q2,134000,2006,역삼동,114.65,13,37.4919845,127.0330173,1077.563759,435.7988556,817.669511,1438.2131,1177.345287,872.0688739,803.7841175,8,438,7,지역난방,22,11,1.79,273,21
212,개나리래미안,2012Q2,140000,2006,역삼동,144.55,11,37.5064114,127.0338294,2035.876954,1345.951332,567.0602879,1196.490566,116.3128988,1002.529475,680.1326618,8,438,7,지역난방,22,11,1.79,273,21
213,개나리래미안,2016Q2,84000,2006,역삼동,59.95,9,37.4963071,127.0301759,1472.216184,912.9692629,1224.087015,1348.603306,1244.390735,1249.984221,264.2876252,8,438,7,지역난방,22,11,1.79,273,21
214,개나리래미안,2009Q1,143500,2006,역삼동,129.8,18,37.4961419,127.0504293,805.0939385,491.6202629,482.4349568,2877.361487,522.00593,1194.940509,729.2838544,8,438,7,지역난방,22,11,1.79,273,21
215,개나리래미안,2010Q4,69000,2006,역삼동,59.95,2,37.496536,127.0481233,744.5787971,620.7047413,378.8021434,2724.586368,447.7821119,1256.947168,889.9254668,8,438,7,지역난방,22,11,1.79,273,21
216,개나리래미안,2012Q4,119800,2006,역삼동,114.65,7,37.4975477,127.0500818,920.5700374,558.9785228,569.4785048,2734.085115,626.6766661,1069.771306,780.8173368,8,438,7,지역난방,22,11,1.79,273,21
217,개나리래미안,2014Q4,124500,2006,역삼동,114.65,7,37.4985797,127.0464787,929.0845369,444.3783394,560.0131669,2454.713713,645.8152443,1176.232974,694.5007726,8,438,7,지역난방,22,11,1.79,273,21
218,개나리래미안,2014Q3,69700,2006,역삼동,59.95,7,37.4951543,127.047312,575.3019357,553.1481709,209.891195,2741.641061,278.7695536,1424.751618,853.4394584,8,438,7,지역난방,22,11,1.79,273,21
219,개나리래미안,2015Q3,83000,2006,역삼동,59.95,5,37.4987396,127.0498123,1028.647072,425.6261074,665.7734048,2615.482599,666.3644568,970.2810414,646.2099568,8,438,7,지역난방,22,11,1.79,273,21
220,개나리래미안,2006Q3,113000,2006,역삼동,84.93,11,37.4997159,127.0499577,1133.504178,331.357781,767.5207682,2540.651625,675.4649877,875.3083252,540.4241467,8,438,7,지역난방,22,11,1.79,273,21
221,개나리래미안,2009Q2,108000,2006,역삼동,84.93,14,37.4997159,127.0499577,1133.504178,331.357781,767.5207682,2540.651625,675.4649877,875.3083252,540.4241467,8,438,7,지역난방,22,11,1.79,273,21
222,개나리래미안,2015Q4,137900,2006,역삼동,129.96,13,37.4997159,127.0499577,1133.504178,331.357781,767.5207682,2540.651625,675.4649877,875.3083252,540.4241467,8,438,7,지역난방,22,11,1.79,273,21
223,개나리래미안,2009Q3,110500,2006,역삼동,84.93,12,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,8,438,7,지역난방,22,11,1.79,273,21
224,개나리래미안,2009Q2,104000,2006,역삼동,84.93,11,37.5019799,127.0442799,1300.492433,346.6261812,950.0109679,2032.594255,975.124492,1130.625759,498.6751675,8,438,7,지역난방,22,11,1.79,273,21
