Time,country,Export,FDI,GovernmentExpenditure,HouseExpenditure,Import,ODA,Population,WGDP,capitalStock,TFP,GDP_growth_LAG,EXP_growth_LAG,FDI_growth_LAG,GOV_growth_LAG,HouseExpenditure_LAG,Import_LAG,ODA_growth_LAG,POP_growth_LAG,WGDP_LAG,CSK_growth_LAG,TFP_growth_LAG,GDP_growth,EXP_growth,FDI_growth,GOV_growth,HouseExpenditure_GROWTH,Import_GROWTH,ODA_growth,POP_growth,WGDP_GROWTH,CSK_growth,TFP_growth,GDP_LAG_MEAN,Export_LAG_MEAN,FDI_LAG_MEAN,GovernmentExpenditure_LAG_MEAN,HouseExpenditure_LAG_MEAN,Import_LAG_MEAN,ODA_LAG_MEAN,Population_LAG_MEAN,WGDP_LAG_MEAN,capitalStock_LAG_MEAN,TFP_LAG_MEAN
2002,Cameroon,2813421457,502881969,1306662759,8006091511,3189636263,605740000,8528881,3.89E+13,116308.7578,1.005567551,4.237203677,4.982782757,-4413.55209,7.715317243,13.52002913,8.727538451,32.23165753,3.087108553,12.1037464,3.986634073,0.159263448,4.368084242,2.576803304,-107.3178635,12.57545372,2.300561385,16.62559371,21.45773677,3.043823582,3.892215569,4.114885678,0.546613827,1.898967572,1.238951924,-4347.925334,0.479861998,7.794543651,4.06293795,15.18131405,0.030683069,6.399131444,0.729325442,1.585141017
2003,Cameroon,3044751073,334137810,1675987923,10269196910,3741046547,885620000,8795542,4.38E+13,119918.1563,1.013513446,4.567195256,8.222359129,-33.55542044,28.26476545,28.26729367,17.28756004,46.20464226,3.126564903,12.59640103,3.103290387,0.790190076,4.237203677,4.982782757,-4413.55209,7.715317243,13.52002913,8.727538451,32.23165753,3.087108553,12.1037464,3.986634073,0.159263448,2.228959151,4.478528296,32.07133566,21.02931021,22.54180819,12.62295954,29.15429878,0.070139419,6.891786074,-0.154018244,2.216067645
2004,Cameroon,3958470638,67863015,1954192197,11843666086,4222751576,780730000,9074234,4.75E+13,124274.9688,1.035430193,6.780955924,30.00966395,-79.69011199,16.59941997,15.33196013,12.87621052,-11.84368013,3.168559709,8.447488584,3.633155007,2.162452515,4.567195256,8.222359129,-33.55542044,28.26476545,28.26729367,17.28756004,46.20464226,3.126564903,12.59640103,3.103290387,0.790190076,4.442719819,26.26583312,-14.06335589,9.363964725,9.606474651,8.211610019,-28.89402361,0.112134225,2.742873628,0.375846376,3.588330084
2005,Cameroon,4413882091,243504753,1965519811,12356178506,4731960094,416540000,9364911,5.14E+13,128381.7188,1.013961554,2.020662307,11.50473237,258.8180587,0.579657109,4.327312306,12.0586899,-46.64736849,3.203322727,8.210526316,3.304567315,-2.073402837,6.780955924,30.00966395,-79.69011199,16.59941997,15.33196013,12.87621052,-11.84368013,3.168559709,8.447488584,3.633155007,2.162452515,-0.317573798,7.760901537,324.4448148,-6.655798136,-1.398173173,7.394089399,-63.69771197,0.146897243,2.50591136,0.047258684,-0.647525268
2006,Cameroon,4962622165,59069773,1992611832,13438242568,5092288035,1716240000,9639438,5.80E+13,132333.625,1.006057382,3.457668793,12.43214165,-75.74183983,1.378364179,8.757271202,7.614771339,312.0228549,2.931442701,12.84046693,3.078246838,-0.779533698,2.020662307,11.50473237,258.8180587,0.579657109,4.327312306,12.0586899,-46.64736849,3.203322727,8.210526316,3.304567315,-2.073402837,1.119432688,8.688310817,-10.11508373,-5.857091066,3.031785723,2.950170838,294.9725114,-0.124982783,7.135851974,-0.179061793,0.646343871
2007,Cameroon,6460297271,189330876,2314831739,15550931131,6621856553,1939900000,9931185,6.36E+13,136067.1094,1.012426257,4.902201732,30.17910806,220.5207442,16.17073139,15.72146471,30.03695996,13.03197688,3.026597609,9.655172414,2.821266628,0.633052857,3.457668793,12.43214165,-75.74183983,1.378364179,8.757271202,7.614771339,312.0228549,2.931442701,12.84046693,3.078246838,-0.779533698,2.563965627,26.43527723,286.1475003,8.935276145,9.995979231,25.37235946,-4.018366599,-0.029827875,3.950557458,-0.436042003,2.058930426
2008,Cameroon,7674073978,20910876,2932848271,18130015433,8694602319,551790000,10236727,6.03E+13,141654.9219,1.004931331,3.488800919,18.78824853,-88.95537989,26.69811899,16.58475805,31.3015806,-71.5557503,3.076591565,-5.188679245,4.106659225,-0.740293522,4.902201732,30.17910806,220.5207442,16.17073139,15.72146471,30.03695996,13.03197688,3.026597609,9.655172414,2.821266628,0.633052857,1.150564814,15.0444177,-23.32862379,19.46266375,10.85927257,26.6369801,-88.60609378,0.020166081,-10.8932942,0.849350594,0.685584047
2009,Cameroon,5568685496,743285027,3018850822,18134719283,6860732724,643790000,10552045,6.60E+13,146721.5156,0.998103619,2.198664102,-27.43508191,3454.537969,2.932390054,0.025945097,-21.09204686,16.67300966,3.080261884,9.452736318,3.576715607,-0.679420751,3.488800919,18.78824853,-88.95537989,26.69811899,16.58475805,31.3015806,-71.5557503,3.076591565,-5.188679245,4.106659225,-0.740293522,-0.139572003,-31.17891274,3520.164725,-4.303065191,-5.699540382,-25.75664736,-0.377333819,0.0238364,3.748121362,0.319406976,0.746456818
2010,Cameroon,5796645110,535742601,2977687234,18348849230,7046206466,540230000,10875579,7.34E+13,151954.6406,0.998198509,3.422507641,4.093598286,-27.9223203,-1.363551577,1.180773431,2.703410109,-16.08599077,3.066078661,11.21212121,3.566705932,0.009507029,2.198664102,-27.43508191,3454.537969,2.932390054,0.025945097,-21.09204686,16.67300966,3.080261884,9.452736318,3.576715607,-0.679420751,1.084271536,0.349767453,37.7044358,-8.599006822,-4.544712048,-1.961190392,-33.13633425,0.009653177,5.507506254,0.309397301,1.435384598
2011,Cameroon,7607694217,652411756,3553046087,20188956147,9095711686,612080000,11191311,7.50E+13,158477.5,1,4.129277161,31.2430565,21.77709123,19.32234005,10.02845952,29.08664726,13.29989079,2.903128192,2.179836512,4.292635864,0.180474223,3.422507641,4.093598286,-27.9223203,-1.363551577,1.180773431,2.703410109,-16.08599077,3.066078661,11.21212121,3.566705932,0.009507029,1.791041056,27.49922567,87.40384733,12.08688481,4.302974041,24.42204676,-3.750452689,-0.153297292,-3.524778444,1.035327233,1.606351792
2012,Cameroon,7601555334,527394101,3556028661,20128874647,8809596983,597170000,11519533,7.72E+13,164984.2344,1.010638356,4.543265016,-0.080693083,-19.16238539,0.083944141,-0.297595872,-3.145599958,-2.435956084,2.932828871,2.933333333,4.105778044,1.0638356,4.129277161,31.2430565,21.77709123,19.32234005,10.02845952,29.08664726,13.29989079,2.903128192,2.179836512,4.292635864,0.180474223,2.205028911,-3.824523916,46.46437071,-7.151511104,-6.023081351,-7.810200459,-19.48629956,-0.123596613,-2.771281623,0.848469413,2.489713169
2013,Cameroon,8270698729,547249169,3987420047,22350202413,9716644401,751960000,11861117,7.93E+13,172018.6563,1.028957844,5.40426571,8.802716886,3.764749731,12.13126853,11.03552884,10.29612841,25.92059213,2.965259095,2.720207254,4.263693392,1.812665024,4.543265016,-0.080693083,-19.16238539,0.083944141,-0.297595872,-3.145599958,-2.435956084,2.932828871,2.933333333,4.105778044,1.0638356,3.066029605,5.058886053,69.39150584,4.895813285,5.310043361,5.631527909,8.870248651,-0.091166389,-2.984407702,1.006384761,3.238542593
2014,Cameroon,8714098480,724889079,4246928188,24102966132,10527164427,856120000,12218621,7.50E+13,180868.0781,1.041082859,5.884059327,5.361091796,32.46051708,6.508171648,7.842272238,8.341563121,13.85180063,3.014083749,-5.422446406,5.144454672,1.178378208,5.40426571,8.802716886,3.764749731,12.13126853,11.03552884,10.29612841,25.92059213,2.965259095,2.720207254,4.263693392,1.812665024,3.545823222,1.617260963,98.08727318,-0.727283597,2.116786759,3.67696262,-3.198542849,-0.042341735,-11.12706136,1.887146041,2.604255777
2015,Cameroon,6881847055,694057557,3795515932,21850670260,8535825967,663080000,12593699,7.61E+13,189841.1406,1.056296229,5.651463744,-21.02628779,-4.253274452,-10.62914737,-9.344475944,-18.91619034,-22.5482409,3.06972448,1.466666667,4.961109,1.461302515,5.884059327,5.361091796,32.46051708,6.508171648,7.842272238,8.341563121,13.85180063,3.014083749,-5.422446406,5.144454672,1.178378208,3.313227639,-24.77011862,61.37348165,-17.86460261,-15.06996142,-23.58079084,-39.59858438,0.013298996,-4.237948289,1.703800369,2.887180084
2016,Cameroon,6276171223,663789441,3955277516,22832766899,7817805892,757050000,12969357,8.09E+13,199510.0469,1.062913656,4.648481551,-8.801064993,-4.361038317,4.209219164,4.494583586,-8.411840609,14.17174398,2.982904387,6.307490145,5.093156451,0.626474546,5.651463744,-21.02628779,-4.253274452,-10.62914737,-9.344475944,-18.91619034,-22.5482409,3.06972448,1.466666667,4.961109,1.461302515,2.310245446,-12.54489583,61.26571779,-3.026236081,-1.230901893,-13.07644111,-2.878599499,-0.073521097,0.602875189,1.83584782,2.052352115
2017,Cameroon,6490020694,814001701,3890061856,24429616767,7894661796,1212600000,13364242,8.58E+13,209690.2344,1.058066487,3.549087318,3.407323723,22.62950429,-1.648826403,6.993676566,0.983087903,60.17436101,3.044753876,6.056860321,5.102593909,-0.456026599,4.648481551,-8.801064993,-4.361038317,4.209219164,4.494583586,-8.411840609,14.17174398,2.982904387,6.307490145,5.093156451,0.626474546,1.210851213,-0.33650711,88.25626039,-8.884281648,1.268191087,-3.681512598,43.12401753,-0.011671608,0.352245365,1.845285278,0.96985097
1985,BurkinaFaso,154030086,-1426781,268619373,1255173763,481677884,188490000,3865225,1.51E+13,11719.07227,0.727706134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.549087318,3.407323723,22.62950429,-1.648826403,6.993676566,0.983087903,60.17436101,3.044753876,6.056860321,5.102593909,-0.456026599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,BurkinaFaso,183075141,3138843,386741516,1646385396,589940839,268910000,3946523,1.72E+13,12617.71777,0.7626369,7.955362728,18.8567414,-319.9947294,43.97379894,31.16792627,22.47621462,42.66539339,2.103318694,13.90728477,7.668230721,4.800119769,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2.721045946,6.286039167,-388.8391389,34.91152445,24.38760279,14.81782502,34.86322853,-0.931278289,8.202669814,1.260750632,4.408514473
1987,BurkinaFaso,269185266,1330953,472535131,1838046277,665476559,268180000,4036226,1.92E+13,13539.43359,0.730754972,-0.236336794,47.03540007,-57.59733762,22.18370965,11.64131323,12.8039483,-0.27146629,2.272962808,11.62790698,7.304932927,-4.18048589,7.955362728,18.8567414,-319.9947294,43.97379894,31.16792627,22.47621462,42.66539339,2.103318694,13.90728477,7.668230721,4.800119769,-5.470653576,34.46469784,-126.4417471,13.12143516,4.860989755,5.145558697,-8.073631153,-0.761634175,5.923292024,0.897452838,-4.572091186
1988,BurkinaFaso,287730467,3709943,523729978,2022812274,709757519,286780000,4134321,2.01E+13,14415.63477,0.742036402,5.795592965,6.889381902,178.7433516,10.83408273,10.05230387,6.654022505,6.935640242,2.430364405,4.6875,6.471475887,1.543804754,-0.236336794,47.03540007,-57.59733762,22.18370965,11.64131323,12.8039483,-0.27146629,2.272962808,11.62790698,7.304932927,-4.18048589,0.561276183,-5.681320331,109.8989421,1.77180824,3.271980395,-1.004367098,-0.866524621,-0.604232578,-1.017114956,0.063995798,1.152199458
1989,BurkinaFaso,228834248,5673834,526733087,1944658496,618479383,265280000,4241464,2.26E+13,15438.03711,0.726084888,2.150267276,-20.46923276,52.93588069,0.573407887,-3.863619922,-12.86046763,-7.497036056,2.5915501,12.43781095,7.092315783,-2.149694268,5.795592965,6.889381902,178.7433516,10.83408273,10.05230387,6.654022505,6.935640242,2.430364405,4.6875,6.471475887,1.543804754,-3.084049506,-33.03993499,-15.90852879,-8.488866603,-10.6439434,-20.51885723,-15.29920092,-0.443046883,6.733195994,0.684835694,-2.541299564
1990,BurkinaFaso,340110196,460000,653040969,2280042232,758453093,326530000,4358278,2.39E+13,16254.30859,0.700431466,-0.60292848,48.62731386,-91.89260736,23.97948508,17.24640788,22.63191205,23.08881182,2.754096227,5.752212389,5.287404572,-3.533116089,2.150267276,-20.46923276,52.93588069,0.573407887,-3.863619922,-12.86046763,-7.497036056,2.5915501,12.43781095,7.092315783,-2.149694268,-5.837245262,36.05661163,-160.7370168,14.91721059,10.4660844,14.97352245,15.28664696,-0.280500756,0.047597433,-1.120075517,-3.924721385
1991,BurkinaFaso,327535417,570000,680025883,2193416756,731992035,419650000,4471189,2.54E+13,17258.68555,0.734785497,9.069984461,-3.697266106,23.91304348,4.132193121,-3.799292609,-3.488819314,28.51805347,2.590725052,6.276150628,6.17914293,4.904695558,-0.60292848,48.62731386,-91.89260736,23.97948508,17.24640788,22.63191205,23.08881182,2.754096227,5.752212389,5.287404572,-3.533116089,3.835667679,-16.26796834,-44.931366,-4.930081369,-10.57961608,-11.14720892,20.71588861,-0.443871931,0.571535672,-0.228337159,4.513090262
1992,BurkinaFaso,198184578,3113052,486888566,1560234522,437468498,433380000,4594728,2.58E+13,18144.08789,0.717224061,0.232710763,-39.49216857,446.1494737,-28.40146557,-28.86739295,-40.23589369,3.271774097,2.763001072,1.57480315,5.130184089,-2.390008522,9.069984461,-3.697266106,23.91304348,4.132193121,-3.799292609,-3.488819314,28.51805347,2.590725052,6.276150628,6.17914293,4.904695558,-5.001606019,-52.0628708,377.3050642,-37.46374006,-35.64771643,-47.89428329,-4.530390766,-0.271595911,-4.129811806,-1.277296,-2.781613818
1993,BurkinaFaso,208751602,3178381,497657653,1653922838,482110692,468990000,4728857,2.78E+13,18938.31055,0.71768713,3.461384935,5.331910337,2.098551518,2.211817601,6.004758559,10.20466484,8.216807421,2.919193476,7.751937984,4.377308272,0.064564064,0.232710763,-39.49216857,446.1494737,-28.40146557,-28.86739295,-40.23589369,3.271774097,2.763001072,1.57480315,5.130184089,-2.390008522,-1.772931847,-7.238791896,-66.74585796,-6.850456889,-0.775564916,2.546275237,0.414642558,-0.115403507,2.047323028,-2.030171817,-0.327041232
1994,BurkinaFaso,269162042,18371592,494006027,1091590891,474345862,433100000,4873444,3.09E+13,20082.23242,0.700298548,1.315007272,28.93891085,478.0172987,-0.733762654,-33.99989008,-1.610590706,-7.652615194,3.057546464,11.15107914,6.040252994,-2.422863846,3.461384935,5.331910337,2.098551518,2.211817601,6.004758559,10.20466484,8.216807421,2.919193476,7.751937984,4.377308272,0.064564064,-3.91930951,16.36820862,409.1728892,-9.796037144,-40.78021356,-9.268980309,-15.45478006,0.022949481,5.446464184,-0.367227095,-2.814469142
1995,BurkinaFaso,336477102,9816728,599607283,1507242238,633116355,490450000,5028185,3.15E+13,21005.49414,0.716672063,5.716373867,25.00912071,-46.56571951,21.37651167,38.07757562,33.47146159,13.24174556,3.175187814,1.941747573,4.59740581,2.338076389,1.315007272,28.93891085,478.0172987,-0.733762654,-33.99989008,-1.610590706,-7.652615194,3.057546464,11.15107914,6.040252994,-2.422863846,0.482057085,12.43841848,-115.410129,12.31423718,31.29725214,25.81307199,5.439580697,0.140590831,-3.762867383,-1.810074279,1.946471093
1996,BurkinaFaso,273233009,16225134,630849228,1751580673,714319768,419240000,5171754,3.14E+13,22039.69141,0.77088058,11.01474387,-18.79595747,65.2804682,5.210401189,16.21095991,12.82598568,-14.51931899,2.85528476,-0.317460317,4.923460801,7.563922162,5.716373867,25.00912071,-46.56571951,21.37651167,38.07757562,33.47146159,13.24174556,3.175187814,1.941747573,4.59740581,2.338076389,5.780427088,-31.3666597,-3.563941277,-3.851873301,9.430636435,5.167596077,-22.32148385,-0.179312223,-6.022075273,-1.484019288,7.172316866
1997,BurkinaFaso,264655013,9765809,580911814,1582817620,651175221,369110000,5328179,3.14E+13,23305.16406,0.791763663,6.316834735,-3.139443522,-39.81061112,-7.915903164,-9.634900385,-8.83981514,-11.9573514,3.024602485,0,5.741789331,2.708990671,11.01474387,-18.79595747,65.2804682,5.210401189,16.21095991,12.82598568,-14.51931899,2.85528476,-0.317460317,4.923460801,7.563922162,1.082517953,-15.71014575,-108.6550206,-16.97817765,-16.41522386,-16.49820474,-19.75951626,-0.009994498,-5.704614956,-0.665690758,2.317385375
1998,BurkinaFaso,359254831,4407138,625419149,1931222102,789066274,400120000,5495833,3.25E+13,24506.99219,0.820780098,7.307719633,35.74457817,-54.87175717,7.661633647,22.0116631,21.17572176,8.401289588,3.146553447,3.503184713,5.156917698,3.664784879,6.316834735,-3.139443522,-39.81061112,-7.915903164,-9.634900385,-8.83981514,-11.9573514,3.024602485,0,5.741789331,2.708990671,2.073402851,23.17387594,-123.7161666,-1.400640843,15.23133962,13.51733216,0.599124725,0.111956464,-2.201430243,-1.250562391,3.273179583
1999,BurkinaFaso,284956447,7925951,533900017,2350425808,723529015,398760000,5672724,3.36E+13,25552.37109,0.854596317,7.404178966,-20.6812484,79.8434948,-14.6332475,21.70665433,-8.305672307,-0.339898031,3.218638558,3.384615385,4.26563526,4.12000962,7.307719633,35.74457817,-54.87175717,7.661633647,22.0116631,21.17572176,8.401289588,3.146553447,3.503184713,5.156917698,3.664784879,2.169862184,-33.25195063,10.99908532,-23.69552199,14.92633085,-15.96406191,-8.142062894,0.184041575,-2.319999571,-2.141844829,3.728404324
2000,BurkinaFaso,250604488,23219875,543070126,1964361851,656698457,179780000,5857980,3.34E+13,26654.00781,0.850377679,1.820241893,-12.05516119,192.9601129,1.717570464,-16.42527731,-9.236748854,-54.91523724,3.265732653,-0.595238095,4.31128961,-0.493641023,7.404178966,-20.6812484,79.8434948,-14.6332475,21.70665433,-8.305672307,-0.339898031,3.218638558,3.384615385,4.26563526,4.12000962,-3.414074889,-24.62586342,124.1157034,-7.344704026,-23.20560079,-16.89513846,-62.7174021,0.23113567,-6.299853051,-2.096190479,-0.885246319
2001,BurkinaFaso,260002715,9164594,725544429,2089932658,650493801,390940000,6030372,3.47E+13,27659.71289,0.888484955,6.613399555,3.750222941,-60.53125178,33.60050466,6.392447855,-0.944825731,117.4546668,2.942857435,3.892215569,3.773185208,4.48121781,1.820241893,-12.05516119,192.9601129,1.717570464,-16.42527731,-9.236748854,-54.91523724,3.265732653,-0.595238095,4.31128961,-0.493641023,1.379082773,-8.820479292,-129.3756613,24.53823017,-0.38787562,-8.603215334,109.6525019,-0.091739548,-1.812399387,-2.634294881,4.089612514
2002,BurkinaFaso,294167104,16063400,679084667,2365704326,695492406,440270000,6214802,3.89E+13,28678.10742,0.910836935,4.353004323,13.1400124,75.27672257,-6.403434461,13.19524182,6.917607044,12.6183046,3.058351956,12.1037464,3.68186949,2.515740967,6.613399555,3.750222941,-60.53125178,33.60050466,6.392447855,-0.944825731,117.4546668,2.942857435,3.892215569,3.773185208,4.48121781,-0.881312459,0.569310167,6.432313093,-15.46570895,6.414918345,-0.740782559,4.816139737,0.023754973,6.399131444,-2.725610599,2.124135671
2003,BurkinaFaso,366324656,30831023,835766946,3033720045,926190162,540840000,6410881,4.38E+13,29996.19727,0.967191339,7.802439898,24.52944297,91.93335782,23.07256909,28.23749831,33.17042056,22.84280101,3.155032131,12.59640103,4.596153542,6.187101317,4.353004323,13.1400124,75.27672257,-6.403434461,13.19524182,6.917607044,12.6183046,3.058351956,12.1037464,3.68186949,2.515740967,2.568123116,11.95874074,23.08894834,14.0102946,21.45717483,25.51203096,15.04063615,0.120435148,6.891786074,-1.811326547,5.795496021
2004,BurkinaFaso,548132371,3829374,1005188868,3485400299,1248353161,647380000,6618328,4.75E+13,31538.83203,0.977584004,4.478474349,49.63021517,-87.57947798,20.27143127,14.88865971,34.7836775,19.69898676,3.235857911,8.447488584,5.142767752,1.074520065,7.802439898,24.52944297,91.93335782,23.07256909,28.23749831,33.17042056,22.84280101,3.155032131,12.59640103,4.596153542,6.187101317,-0.755842433,37.05951294,-156.4238875,11.20915678,8.108336235,27.1252879,11.8968219,0.201260928,2.742873628,-1.264712337,0.682914769
2005,BurkinaFaso,532286218,32254081,1079945877,3943121868,1408926910,698190000,6836894,5.14E+13,33463.35547,1.005800247,8.661861605,-2.890935445,742.2807749,7.437110714,13.13253944,12.86284635,7.848558806,3.302435298,8.210526316,6.10207581,2.88632413,4.478474349,49.63021517,-87.57947798,20.27143127,14.88865971,34.7836775,19.69898676,3.235857911,8.447488584,5.142767752,1.074520065,3.427544823,-15.46163768,673.4363654,-1.625163776,6.352215965,5.204456747,0.046393943,0.267838315,2.50591136,-0.305404279,2.494718834
2006,BurkinaFaso,673239521,83774773,1260819434,4182626521,1476327435,900550000,7043932,5.80E+13,35342.62891,1.013932705,6.253158604,26.48073503,159.7338706,16.7483909,6.073985563,4.783819836,28.98351452,3.028246452,12.84046693,5.615914524,0.808555976,8.661861605,-2.890935445,742.2807749,7.437110714,13.13253944,12.86284635,7.848558806,3.302435298,8.210526316,6.10207581,2.88632413,1.018841822,13.9100328,90.88946112,7.68611641,-0.706337912,-2.874569767,21.18134966,-0.006350531,7.135851974,-0.791565565,0.41695068
2007,BurkinaFaso,714349651,21683122,1615111169,4619803546,1684344020,942720000,7264935,6.36E+13,37542.98828,1.022538781,5.655005118,6.106315615,-74.11736108,28.10011691,10.45221281,14.09013882,4.682693909,3.137494797,9.655172414,6.225794283,0.848781774,6.253158604,26.48073503,159.7338706,16.7483909,6.073985563,4.783819836,28.98351452,3.028246452,12.84046693,5.615914524,0.808555976,0.420688336,-6.464386618,-142.9617706,19.03784242,3.671889335,6.431749217,-3.119470954,0.102897814,3.950557458,-0.181685806,0.457176478
2008,BurkinaFaso,834226579,33056780,1788123497,5825186934,2204833709,1000380000,7499164,6.03E+13,39919.12109,1.007763743,7.29449815,16.78126781,52.45396858,10.71210028,26.09165901,30.90162596,6.116344196,3.224103175,-5.188679245,6.329098771,-1.444936688,5.655005118,6.106315615,-74.11736108,28.10011691,10.45221281,14.09013882,4.682693909,3.137494797,9.655172414,6.225794283,0.848781774,2.060181368,4.210565577,-16.3904409,1.64982579,19.31133553,23.24323636,-1.685820667,0.189506192,-10.8932942,-0.078381318,-1.836541984
2009,BurkinaFaso,1062830722,56426882,1810503992,5734358607,2320061450,1083700000,7746489,6.60E+13,42821.52734,1.005878091,2.962014371,27.40312389,70.69684948,1.251619088,-1.559234545,5.226142023,8.328835043,3.298034288,9.452736318,7.270716816,-0.187112507,7.29449815,16.78126781,52.45396858,10.71210028,26.09165901,30.90162596,6.116344196,3.224103175,-5.188679245,6.329098771,-1.444936688,-2.272302411,14.83242166,1.852440003,-7.810655402,-8.33955802,-2.43224758,0.52667018,0.263437305,3.748121362,0.863236727,-0.578717803
2010,BurkinaFaso,1726555039,38832813,1853492086,5643207740,2661670136,1044620000,8006839,7.34E+13,46725.47266,1.009836435,5.373373126,62.44873273,-31.1802963,2.374371677,-1.589556448,14.72412233,-3.606164068,3.360877425,11.21212121,9.116782055,0.393521246,2.962014371,27.40312389,70.69684948,1.251619088,-1.559234545,5.226142023,8.328835043,3.298034288,9.452736318,7.270716816,-0.187112507,0.139056344,49.8780305,-100.0247058,-6.687902813,-8.369879923,7.065732727,-11.40832893,0.326280442,5.507506254,2.709301966,0.00191595
2011,BurkinaFaso,2681411104,143657275,2205439213,6393061506,3555059370,981980000,8259140,7.50E+13,51516.77344,1,6.626865192,55.30411967,269.9378538,18.9883264,13.28772217,33.56498696,-5.996438896,3.15106873,2.179836512,10.25415155,-0.9740622,5.373373126,62.44873273,-31.1802963,2.374371677,-1.589556448,14.72412233,-3.606164068,3.360877425,11.21212121,9.116782055,0.393521246,1.39254841,42.73341744,201.0934443,9.92605191,6.507398695,25.90659736,-13.79860376,0.116471747,-3.524778444,3.846671461,-1.365667496
2012,BurkinaFaso,2849413870,329300811,2327474878,6514911745,4149368368,1152320000,8528772,7.72E+13,57564.96484,0.960754395,6.452698755,6.265460964,129.2266862,5.533395084,1.905976329,16.7172735,17.34658547,3.26464983,2.933333333,11.7402372,-3.9245605,6.626865192,55.30411967,269.9378538,18.9883264,13.28772217,33.56498696,-5.996438896,3.15106873,2.179836512,10.25415155,-0.9740622,1.218381973,-6.305241269,60.38227672,-3.528879406,-4.874347146,9.058883897,9.544420607,0.230052847,-2.771281623,5.332757111,-4.316165796
2013,BurkinaFaso,2662275761,490264031,2547131811,7301595013,3327991661,1045080000,8813591,7.93E+13,63852.36328,0.917964339,5.792589317,-6.567600129,48.88029869,9.437564078,12.0751178,-19.79522265,-9.306442655,3.339507727,2.720207254,10.92226575,-4.453797581,6.452698755,6.265460964,129.2266862,5.533395084,1.905976329,16.7172735,17.34658547,3.26464983,2.933333333,11.7402372,-3.9245605,0.558272535,-19.13830236,-19.96411079,0.375289588,5.294794325,-27.45361225,-17.10860752,0.304910744,-2.984407702,4.514785661,-4.845402877
2014,BurkinaFaso,2755410148,356821732,2791575903,7500660376,3015549690,1123360000,9111224,7.50E+13,68192.85156,0.898677409,4.326837357,3.498299777,-27.21845589,9.596837154,2.726327092,-9.388303903,7.490335668,3.37697767,-5.422446406,6.79769402,-2.101054385,5.792589317,-6.567600129,48.88029869,9.437564078,12.0751178,-19.79522265,-9.306442655,3.339507727,2.720207254,10.92226575,-4.453797581,-0.907479425,-9.072402456,-96.06286537,0.534562664,-4.053996383,-17.04669351,-0.311829195,0.342380687,-11.12706136,0.390213931,-2.492659681
2015,BurkinaFaso,2391355092,231808461,2416414250,6535034690,2604482716,996990000,9420818,7.61E+13,73087.70313,0.856228173,3.894548057,-13.21237262,-35.03521781,-13.43906331,-12.8738756,-13.63157687,-11.24928785,3.397940826,1.466666667,7.177954079,-4.72352321,4.326837357,3.498299777,-27.21845589,9.596837154,2.726327092,-9.388303903,7.490335668,3.37697767,-5.422446406,6.79769402,-2.101054385,-1.339768725,-25.78307485,-103.8796273,-22.5013378,-19.65419908,-21.28996647,-19.05145271,0.363343843,-4.237948289,0.77047399,-5.115128506
2016,BurkinaFaso,2826906192,390357185,2721549252,6520556775,2827512335,1027490000,9733899,8.09E+13,79697.10156,0.825888574,5.934135105,18.21356859,68.39643528,12.62759488,-0.221543047,8.563298103,3.059208217,3.323288912,6.307490145,9.043105949,-3.543401158,3.894548057,-13.21237262,-35.03521781,-13.43906331,-12.8738756,-13.63157687,-11.24928785,3.397940826,1.466666667,7.177954079,-4.72352321,0.699818323,5.642866357,-0.447974197,3.56532039,-7.001866522,0.9049085,-4.742956646,0.288691929,0.602875189,2.63562586,-3.935006454
2017,BurkinaFaso,3202290579,2566336,3209063531,6991731127,3247582094,885390000,10059169,8.58E+13,85038.28125,0.810600519,6.302096059,13.2789828,-99.34256724,17.91311617,7.225983428,14.85651376,-13.8298183,3.341620865,6.056860321,6.701849359,-1.851103827,5.934135105,18.21356859,68.39643528,12.62759488,-0.221543047,8.563298103,3.059208217,3.323288912,6.307490145,9.043105949,-3.543401158,1.067779277,0.708280567,-168.1869767,8.85084168,0.445659953,7.198124157,-21.63198316,0.307023882,0.352245365,0.29436927,-2.242709123
1985,Togo,369048868,16275546,99496287,602386563,435379738,110880000,1641940,1.51E+13,29138.88867,1.348216295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.302096059,13.2789828,-99.34256724,17.91311617,7.225983428,14.85651376,-13.8298183,3.341620865,6.056860321,6.701849359,-1.851103827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Togo,466639453,6113092,186251515,799062311,590807146,170340000,1695419,1.72E+13,29312.25977,1.325936913,1.586504312,26.44381096,-62.44001891,87.19443772,32.64942482,35.69927455,53.62554113,3.257061768,13.90728477,0.594981854,-1.65250799,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,-1.727608913,20.17879553,-69.0553092,77.74516703,25.64460763,27.28906979,41.49867172,0.221579448,8.202669814,-1.281905652,-1.105909859
